CNES,CO_INE,CO_CBO,MICROAREA
7845367,0001592343,515105,
7958838,,411010,
7958838,,411010,
6946283,,422335,
6983464,,782320,
2802783,,322205,
7404379,,422105,
7946651,,411010,
7946651,,422105,
7946651,,422105,
6983472,,782320,
7958838,,411010,
6946283,,782320,
6946283,,782320,
6946283,,782320,
7958838,,422105,
6468918,,422105,
6468918,,131210,
6468918,,515120,
4329988,,411010,
5139155,0000155721,515140,
5356881,0000155829,515105,
5396670,,324205,
5692202,,516220,
6362508,0001565826,515105,
6468918,,411010,
6468918,,515110,
6468918,,515120,
6468918,,515120,
3983730,,325110,
5139155,0000155721,515140,
5139155,0002414066,515105,
5356881,0000155829,515105,
5356881,0000155837,515105,
6471188,,422105,
7958838,,324115,
5139155,0002414074,515105,
5139155,0002414074,515105,
6468918,,515140,
6468918,,515110,
3983730,,325110,
4426150,0002427818,515105,
4426150,0002427826,515105,
5369169,,131210,
6468918,,411010,
6468918,,515110,
0252050,,322205,
3983730,,322230,
5396670,,324205,
6468918,,515120,
5392039,0000155845,515105,
6471188,,411010,
5320380,0000155772,515105,
5320380,0000155772,515140,
5392039,0000155853,515105,
6468918,,515120,
6468918,,131225,
6468918,,515120,
6468918,,515120,
3983730,,325110,
3983730,,322230,
5392136,0000155861,515105,
5601037,,422105,
6468918,,515120,
6468918,,352210,
6468918,,322230,
6468918,,515120,
2711613,,322205,
5342074,,411010,
5342074,,411010,
5601037,0000155934,515105,
5601037,0000155934,515105,
6468918,,515120,
5342074,,131210,
5392136,0000155918,515105,
6468918,,515120,
6468918,,515120,
6468918,,515120,
6468918,,411010,
7958838,,411010,
6916317,,224140,
6946283,,422205,
6946283,,422205,
6530389,,411010,
6691285,,411010,
6908268,,411010,
6475345,,515140,
6475345,,515140,
6865003,,224140,
7890370,,224140,
6865054,,224140,
6865054,,224140,
6897029,,422105,
6471188,,411010,
6475345,,515140,
6691285,0000156116,515105,
6691285,0000156116,515105,
6691285,0000156116,515105,
6908268,,411010,
6471188,,131225,
6471188,,422105,
6488315,,411010,
6508561,,515140,
6897029,,411010,
6475345,,515140,
6508561,,515140,
6508561,,515140,
6530389,,411010,
6897029,,422105,
6897029,,411010,
6897029,,422105,
6471188,,411010,
6475345,,515140,
6475345,,515140,
6503640,,411010,
6503640,,515140,
6703437,,422105,
6908268,,411010,
6471188,,411010,
6471188,,411010,
0000981,,223505,
6475345,,515140,
6475345,,515140,
6503640,,515140,
6508561,,411010,
6508561,,515140,
5601053,0000155942,515105,
6362494,0000156027,322245,
6468918,,515120,
3983730,,322230,
4329988,,351605,
5342074,0000155810,515105,
5342074,0000155810,515105,
6362494,0000156027,515105,
6468918,,131225,
6468918,,515120,
6468918,,214505,
6471188,,422105,
5342074,0001889141,322430,
5653304,0000155969,515105,
6468918,,515140,
6468918,,131225,
6468918,,422205,
4329988,,411010,
5656893,0000155977,515105,
6468918,,515120,
4462807,,324205,
0000671,,221205,
5656893,0000155985,515105,
5656893,0000155985,515105,
0001414,0000153230,515105,
0001759,0001555332,515105,
0001996,,516220,
0022209,0002401347,515105,
6908268,,411010,
6475345,,411010,
6475345,,515140,
6503640,,515140,
6503640,,515140,
6508561,,515140,
6646956,,131210,
6703437,,422105,
6897029,,422105,
6475345,,515140,
6475345,,515140,
6503640,,515140,
6503640,,515140,
6471188,,411010,
6471188,,422105,
6471188,,422105,
6472982,,411010,
6475345,,515140,
6503640,,131225,
6503640,,515140,
6503640,,515140,
6508561,,515140,
6660398,,224140,
6703437,,515225,
6471188,,411010,
6475345,,515140,
6475345,,515140,
6475345,,131210,
6503640,,515140,
6508960,,131210,
6664261,,224140,
6472982,,515140,
6472982,,515140,
6472982,,515140,
6475345,,131210,
2711613,,223505,
6475345,,515140,
6508960,,131210,
6508960,,516220,
6664326,,224140,
6472982,,515120,
6508960,,131210,
6664326,,224140,
6475345,,515140,
6508960,,411010,
6664741,,224140,
6703437,,411010,
6726852,,422105,
6908268,,515225,
6475345,,515140,
6475345,,515140,
6508960,,515140,
6508960,,131210,
6726852,,422105,
6475345,,515140,
6665063,,224140,
6726852,,422105,
6475345,,515140,
6475345,,515140,
6508510,,322205,
6508510,,411010,
0026336,,422105,
0001511,0000153281,515105,
0001511,0000153281,515105,
2427427,,322205,
0022314,0000153826,515105,
0002135,0000153486,515105,
0002135,0000153486,515105,
0020516,,324205,
0020648,0000153532,515105,
0022187,,131210,
0001368,,411010,
0001511,0000153311,515105,
0020516,,322230,
0022187,0000153540,515105,
0022233,0002400421,515105,
0022403,0000153966,515105,
0022462,0000154067,515105,
0024538,0002402572,515105,
5342074,0002399725,515105,
0001368,,515105,
0001368,0000153222,515105,
0002054,,516220,
0002054,,516220,
0020516,,411010,
0022187,0000153559,515105,
0022268,,411010,
0022268,,411010,
0022322,0000153842,515105,
0022403,0000153974,515105,
0022403,0000153974,515105,
0026328,0000154245,515140,
0002054,,516220,
0002054,,516220,
0002062,,422105,
0022195,,411010,
0022268,0000153672,515105,
0022268,0000153672,515105,
0026204,0000154199,515105,
0001236,0000153117,515105,
0001996,,223905,
0022195,0000153567,515105,
0022276,,515140,
0022330,0000153850,515105,
2427427,,322205,
0022330,0000153850,515105,
0022470,0000154091,515105,
6726852,,322205,
0026212,,131210,
0001392,,515140,
0001414,,515140,
0002062,0000153400,515105,
0022209,,422105,
0022276,0000153702,515105,
0022330,0000153869,515105,
0022330,0000153869,515105,
0022411,0000153982,515105,
0001414,,515140,
0001996,,516220,
0002062,0000153419,515105,
0020516,,324205,
0000477,,322205,
0000981,,322205,
0020516,,322205,
0022276,0000153702,515105,
0022276,0000153710,515105,
0022330,0000153869,515140,
0022411,0000153990,515105,
0022411,0000153990,515105,
0022489,0000154105,515105,
0001414,,422105,
0026220,0000154210,515105,
0026220,0000154210,515140,
0001813,,515140,
0022292,0000153753,515105,
0000418,,322205,
0022349,0000153877,515105,
0022454,,422105,
0002011,,411010,
0020516,,515220,
0022225,0000153605,322250,
0000655,,322205,
0022225,0000153605,515105,
0022225,0000153605,515105,
0022357,,411010,
0024503,0000154121,515105,
0026336,0000154288,515105,
0026336,0000154288,515105,
0026336,0000154288,515105,
0001414,0002426269,322430,
0002011,0002172313,515105,
0002097,0000153435,515105,
0020567,,515140,
0022225,0000153605,515105,
0022292,0000153761,515105,
0022292,0000153761,515105,
0022365,0000153893,515105,
0026301,0000154229,515105,
0026301,0000154237,515105,
0002011,0002172313,515105,
0020516,,411010,
0022225,0000153613,515105,
0022365,0000153893,515105,
0022365,0000153907,515105,
0024503,0000154148,515140,
0026328,0000152587,515105,
0026328,0000154245,515140,
0001813,0001471090,515140,
0001813,0001471090,515105,
0020567,0000153524,515105,
0022233,,515105,
0022233,,411010,
0022306,,422105,
9069569,,422105,
0022365,0000153907,322250,
0000418,,322230,
0022454,0000154040,515105,
0022454,0000154040,515105,
0024511,0000154156,515105,
0024511,0000154156,515105,
0024511,0000154164,515140,
0001317,,515140,
0001503,0000153273,515140,
0001813,0001471090,515105,
0001813,0001471090,515105,
0002054,,516220,
0002127,0000153451,515105,
0020567,0000153524,515105,
0022373,,131210,
0026328,0000154253,515140,
0001317,,131210,
7227000,,223305,
0001317,0000153192,515105,
0001317,0000153192,515105,
0001503,0000153273,515140,
0001511,,131210,
0002127,0000153451,515105,
0020567,0000153745,515140,
0022233,0000153648,515140,
0022373,0000153915,515105,
0028657,,516220,
0028657,,516220,
0029068,,411010,
0044598,,411010,
0265500,,422105,
0026360,0000154350,515105,
0028088,0002400448,515105,
0028096,,422105,
0028096,,515105,
0028096,,131210,
0028657,,516220,
0029068,0000154652,515105,
0265500,,422105,
2711974,,411005,
2711613,,322205,
2711974,,223825,
2712075,,324205,
2712075,,411010,
2711974,,322205,
2711974,,411010,
2711923,,411010,
2711923,,411010,
2711974,,411010,
2711974,,322230,
2802783,,515215,
2711613,,411010,
2711974,,322205,
2711974,,411005,
2711974,,411005,
2752824,,411010,
2752824,,411010,
2711613,,324205,
2711613,,322415,
2711923,,411010,
2711974,,411005,
2752824,0000154865,515105,
2752824,0000154873,515105,
2752824,0000154873,515105,
2802783,,221205,
2711613,,411010,
2711923,,411010,
2711974,,411005,
2711974,,411010,
2712075,,411010,
2712075,,411010,
2802783,,422105,
2711923,,411010,
2711923,,411010,
2711974,,411010,
7993412,,223405,
2711613,,324205,
2711974,,411005,
2711974,,411005,
2712075,,221205,
2752824,0002400677,322430,
2711923,,322205,
0000477,,223525,
2711974,,322230,
2712075,,324205,
2711974,,411010,
2711923,,411010,
7563736,0002130270,322425,
2711974,,322425,
2712075,,324205,
2712075,,324205,
0022276,0002425173,515105,
0024503,,515140,
2319160,,422210,
0000418,,322205,
0028045,0000154415,515105,
0028045,0000154415,515105,
0000981,,322205,
0029122,0000154717,515105,
0215589,0000152579,515105,
0265500,,422105,
0265500,,322205,
0265500,,411010,
0407070,,411010,
2319160,,422210,
0028045,0000154423,515140,
0028649,,411010,
0029122,0000154717,515140,
0029122,0000154725,515105,
0134252,,515110,
0265500,,411010,
2319160,,411010,
0028053,0000154431,515105,
0028649,0000154539,515105,
0215589,0000152722,515105,
0250546,,322230,
0250546,,411010,
0265500,,411010,
0265500,,324205,
0265500,,515110,
0265500,,411010,
0797308,,782320,
0797308,,782320,
0028053,0000154431,515140,
0028053,0000154431,515105,
0028649,0000154547,515105,
0028649,0000154547,515105,
0028975,0000154601,515105,
0029130,,422105,
0252050,,411010,
0252050,,131210,
0252050,,411010,
0963364,,324205,
0028061,0000154458,515105,
0028649,0000154555,515140,
0028649,0000154555,515105,
0028649,0000154555,515105,
0029130,0000154733,515105,
0252050,,411010,
0252050,,411010,
0252050,,411010,
2319160,,422210,
2319160,,422210,
2319160,,422210,
2802783,,322205,
0026344,0000154318,515105,
0028088,,411010,
0028649,0002269171,322430,
0028983,,411010,
0029041,,515105,
0029130,0000154768,515105,
0266507,0000153516,515105,
2319160,,411010,
3153479,,515140,
0026352,,131210,
0028088,0000154474,515105,
0029041,0000154628,515105,
0265500,,515210,
0265500,,322205,
0026352,0000154326,515105,
0026352,0000154334,515105,
0026352,0000154334,515105,
0000426,,322205,
0000477,,411010,
0000477,,411010,
0000426,,223625,
0000477,,324205,
0000477,,322205,
0000477,,411010,
0000477,,322205,
0000477,,322205,
0000396,,322205,
0000477,,322205,
0000477,,411010,
0000477,,213150,
2679779,0000154806,515105,
2679779,0000154806,515105,
2427427,,223625,
2427427,,322230,
2679779,0000154814,515105,
2679779,0000154822,515105,
2679779,0000154822,515105,
2679787,,422105,
2679787,,411010,
2679787,0000154830,515105,
2679787,0000154849,515140,
2711613,,223505,
2679787,0000154849,515105,
2711427,,411010,
2427427,,325115,
2711605,,516220,
2637294,,131210,
2711605,,411010,
2427427,,325115,
2711613,,324205,
2637294,,516220,
2637294,,516220,
2711613,,411010,
2711613,,411010,
2427427,,325115,
2427427,,325115,
0407070,,411010,
2319160,,422210,
0026360,0000154350,515105,
0265500,,411010,
2319160,,422210,
0028096,0000154504,515105,
0000418,,322205,
0028096,0000154504,515140,
0028096,0000154504,515105,
0029106,,515140,
0134252,,515205,
0134252,,515205,
0407070,,411010,
0026379,0000154369,515105,
0028096,0000154512,515105,
0029106,,515140,
0026379,0000154369,515105,
0026379,0000154377,515105,
0028363,,516220,
0028657,,516220,
2319160,,422210,
0026387,,411010,
0028363,,516220,
0029114,,131210,
0000477,,322205,
0265500,,411010,
0407070,,411010,
0028363,,516220,
0028363,,516220,
0407070,,411010,
0407070,,411010,
0000981,,422105,
0001058,,515140,
0001112,0000153028,515105,
0001236,,411010,
0000825,,411010,
0000825,,411010,
0000876,0000152730,515140,
0000981,,422105,
0001058,,411010,
0000779,,411010,
0000779,,411010,
0000809,,411005,
0000809,,352210,
0001058,,411010,
0001058,0000152900,515105,
0001139,,411010,
0000779,,411010,
0000809,,422105,
0000809,,322205,
0000809,,322230,
0000396,,223505,
0000876,0000152773,515105,
0000701,,411005,
0000779,,324205,
0000809,,411005,
0000809,,515215,
0000825,0000152617,515105,
0001058,0000152927,515105,
0001163,,411010,
0000779,,324205,
2712075,,324205,
0000779,,515215,
0000809,,322230,
0001015,,422105,
0001058,0000152935,515105,
0000701,,411005,
0000760,,422105,
0000760,,411010,
0000760,,352210,
0000426,,322205,
0000809,,515215,
0000906,,422105,
0000906,,422105,
0000906,,411010,
0000477,,322230,
0000426,,322230,
0000426,,322605,
0000426,,322205,
0000477,,324205,
0000426,,322205,
0000477,,322230,
0000426,,322605,
0000426,,411010,
0000477,,411010,
0000426,,422105,
2427427,,322205,
0000477,,324205,
0000477,,322230,
2711923,,322205,
0000426,,766420,
0000477,,324205,
0000477,,324205,
0000477,,515110,
0000396,,322230,
0000477,,322230,
0000477,,411010,
0000477,,324205,
0000477,,411010,
0000477,,411010,
0000477,,515215,
0000760,0000152471,515105,
0000809,,324205,
0000841,,411010,
0001015,,411010,
0000760,0000152498,515105,
0000809,,322230,
0000841,,422105,
0000841,0000152668,515105,
0000957,0000152846,515105,
0000957,0000152854,515105,
0000981,,515215,
0001015,,411010,
0001163,0001557718,515105,
0001163,0001557718,515105,
0000701,,411010,
0000809,,515215,
0000809,,515215,
0000809,,411010,
0000809,,515215,
0000809,,422105,
0000957,0000152854,515105,
0000957,0000152862,515105,
0000981,,422105,
0001015,,411010,
0001082,,411010,
0001163,0001557866,515105,
0000779,,324205,
0000779,,324205,
0000779,,515215,
0000477,,324205,
0000957,0000152862,515105,
0000809,,324205,
0000965,,411010,
0001082,0000154636,515105,
0001082,0000154636,515105,
0001198,,422105,
2319160,,221105,
0000779,,131225,
0000779,,411010,
0000817,,411010,
0000981,,422105,
0001015,,131210,
0001015,,225124,
0000809,,225124,
0000701,,422105,
2802783,,515215,
0000779,,324205,
0000809,,322230,
0000817,,411010,
0000817,0000152536,515105,
0000817,0000152536,515105,
0000779,,422105,
0000779,,324205,
0000779,,411010,
0000779,,223415,
0000779,,324205,
0000809,,324205,
0000876,,515105,
0000965,0000152897,515105,
0001015,,325210,
0001015,,422105,
0001236,,515140,
0000779,,411010,
0000779,,411010,
0000809,,324205,
0000809,,411010,
0000825,,131210,
0000418,,322205,
0000825,,515105,
0000876,0000152714,515105,
0000876,0000152714,515105,
0000647,,422105,
0000558,,411010,
0000604,,411010,
0000655,,322205,
0000604,,324205,
0000604,,411010,
0000655,,322205,
0000396,,322205,
0000477,,322230,
0000477,,411010,
0000612,,322415,
0000647,,131210,
0000558,,422105,
0000655,,322205,
0000620,,411010,
0000655,,322205,
0000655,,322205,
0000604,,322605,
0000655,,325115,
0000655,,411010,
0000655,,224130,
0000590,,322205,
0000604,,322605,
0000655,,322205,
0000655,,322205,
0000507,,422105,
0000655,,322205,
0000655,,422105,
0000604,,322605,
0000604,,324205,
0000639,,411010,
0000655,,322205,
0000655,,322205,
0001317,0000153192,515105,
0000477,,322230,
0000477,,324205,
0000639,0000152412,515105,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000477,,322205,
0000655,,422105,
0000639,0000152420,515105,
0000655,,322205,
0001015,,223505,
0000655,,322205,
0000655,,322205,
0000477,,322230,
0000590,,422105,
7992955,,422105,
0000639,0000152420,515140,
0000639,0000152420,515140,
0000639,0000152420,515105,
0000531,,411010,
0000531,,411010,
0000612,,422105,
0000639,0001476459,515140,
0000639,0001476459,515105,
2802783,,322205,
0000655,,322205,
0001058,0001557858,515105,
0001163,0000153044,515105,
0001163,0000153044,515140,
0000779,,324215,
0000809,,515215,
0000809,,411010,
0000833,0000152633,515105,
0000833,0000152633,515140,
0001163,0000153044,515105,
0001163,0000153044,515105,
0000655,,322230,
0000655,,322205,
0000655,,411010,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
2711613,,322205,
0000655,,322205,
0000671,,324205,
0000655,,322205,
0000655,,411010,
0000655,,322205,
0000655,,322605,
0000655,,325115,
0000655,,322205,
0000655,,411010,
0000655,,322205,
0000671,,411005,
0000701,,422105,
2711613,,322205,
0000655,,322205,
0000655,,325115,
0000655,,322205,
0000655,,322205,
0000418,,322230,
0000655,,322205,
6983324,,322205,
0000655,,322205,
0000671,,411005,
0000655,,322205,
0000655,,322205,
0000655,,411010,
0000655,,322205,
3983730,,322205,
0000655,,322205,
0000655,,322230,
0000655,,322230,
0000655,,411010,
0000655,,322205,
0000655,,322205,
0000655,,322205,
5396670,,515215,
0000671,,324205,
0000655,,322205,
0000655,,411010,
0000655,,322205,
0000655,,322230,
2802783,,322605,
0000655,,352210,
0000655,,411010,
0000655,,322230,
0001015,,322230,
0000655,,322205,
0001953,,322205,
0000655,,322205,
0000655,,224130,
0000604,,515220,
0000655,,322205,
0000655,,322205,
0000671,,515215,
0022454,0002399245,322245,
0000671,,411010,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322230,
0000655,,322605,
0000477,,411010,
0000590,,422105,
0000655,,422105,
0000590,,411010,
0000655,,322205,
0000418,,322205,
0000477,,322205,
2427427,,223505,
0113964,,322230,
0000418,,322205,
0000418,,325105,
0000418,,322230,
0000418,,411010,
0000418,,322205,
0000418,,322230,
0000418,,322230,
0000418,,322205,
0000396,,324205,
0000396,,325115,
0000396,,411010,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,325115,
0000418,,422105,
0000418,,322230,
0000418,,322205,
0134252,,322205,
0000418,,322205,
0000418,,322205,
3302016,,322205,
0000418,,322230,
0000418,,322230,
2711974,,322205,
0000418,,322230,
0000418,,411005,
0000418,,411010,
0000396,,324205,
0000396,,411010,
0000396,,422105,
0000396,,411010,
0000396,,411010,
0000396,,411010,
0000396,,422105,
0000396,,422105,
0000396,,515110,
0000418,,515215,
0000604,,324205,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000426,,352210,
0000418,,322205,
0000418,,322205,
0000477,,322205,
0000418,,322205,
0000418,,214915,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000655,,322205,
0000655,,325115,
2711974,,325115,
0000655,,352210,
0000655,,322205,
2427427,,322205,
0000655,,322205,
0000477,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000418,,322205,
0000671,,322205,
3639827,0002399652,322245,
0000671,,322415,
0000655,,422105,
0000655,,322205,
0020516,,322205,
0000655,,322205,
0000655,,515105,
0000655,,411010,
2802783,,411010,
2802783,,422105,
3301974,0000155225,515105,
